  0.168146E+00  0.136290E+07  0.135494E+07 -0.115712E+01 -0.115756E+01  0.000000E+00  0.136167E+07  0.136167E+07  0.136167E+07 -0.323521E-01  0.719077E+06  0.719024E+06  0.104831E+00
  0.172285E+00  0.132173E+07  0.131422E+07 -0.106892E+01 -0.106932E+01  0.000000E+00  0.132057E+07  0.132057E+07  0.132057E+07 -0.313756E-01  0.697373E+06  0.697324E+06  0.946682E-01
  0.176424E+00  0.128597E+07  0.127901E+07 -0.991798E+00 -0.992173E+00  0.000000E+00  0.128489E+07  0.128489E+07  0.128489E+07 -0.305279E-01  0.678530E+06  0.678486E+06  0.829990E-01
  0.180563E+00  0.125419E+07  0.124785E+07 -0.923496E+00 -0.923845E+00  0.000000E+00  0.125321E+07  0.125321E+07  0.125321E+07 -0.297753E-01  0.661802E+06  0.661763E+06  0.712395E-01
  0.184702E+00  0.122490E+07  0.121915E+07 -0.861992E+00 -0.862319E+00  0.000000E+00  0.122400E+07  0.122400E+07  0.122400E+07 -0.290814E-01  0.646378E+06  0.646344E+06  0.606268E-01
  0.188841E+00  0.119655E+07  0.119131E+07 -0.805567E+00 -0.805872E+00  0.000000E+00  0.119573E+07  0.119573E+07  0.119573E+07 -0.284097E-01  0.631448E+06  0.631419E+06  0.520629E-01
  0.192980E+00  0.116786E+07  0.116301E+07 -0.752911E+00 -0.753196E+00  0.000000E+00  0.116711E+07  0.116711E+07  0.116711E+07 -0.277296E-01  0.616332E+06  0.616305E+06  0.460297E-01
  0.197120E+00  0.113805E+07  0.113344E+07 -0.703213E+00 -0.703479E+00  0.000000E+00  0.113734E+07  0.113734E+07  0.113734E+07 -0.270222E-01  0.600608E+06  0.600583E+06  0.425802E-01
  0.201259E+00  0.110689E+07  0.110238E+07 -0.656113E+00 -0.656361E+00  0.000000E+00  0.110619E+07  0.110619E+07  0.110619E+07 -0.262822E-01  0.584161E+06  0.584136E+06  0.413967E-01
  0.205398E+00  0.107463E+07  0.107012E+07 -0.611568E+00 -0.611799E+00  0.000000E+00  0.107393E+07  0.107393E+07  0.107393E+07 -0.255157E-01  0.567125E+06  0.567100E+06  0.418982E-01
  0.209537E+00  0.104181E+07  0.103721E+07 -0.569683E+00 -0.569899E+00  0.000000E+00  0.104110E+07  0.104110E+07  0.104110E+07 -0.247357E-01  0.549788E+06  0.549761E+06  0.433703E-01
  0.213676E+00  0.100916E+07  0.100444E+07 -0.530640E+00 -0.530841E+00  0.000000E+00  0.100843E+07  0.100843E+07  0.100843E+07 -0.239595E-01  0.532537E+06  0.532508E+06  0.450921E-01
  0.217815E+00  0.977522E+06  0.972693E+06 -0.494636E+00 -0.494823E+00  0.000000E+00  0.976773E+06  0.976773E+06  0.976773E+06 -0.232073E-01  0.515819E+06  0.515789E+06  0.464427E-01
  0.231012E+00  0.891310E+06  0.886513E+06 -0.400931E+00 -0.401082E+00  0.000000E+00  0.890566E+06  0.890566E+06  0.890566E+06 -0.211591E-01  0.470295E+06  0.470264E+06  0.444533E-01
  0.245009E+00  0.825934E+06  0.821841E+06 -0.330306E+00 -0.330431E+00  0.000000E+00  0.825300E+06  0.825300E+06  0.825300E+06 -0.196085E-01  0.435828E+06  0.435803E+06  0.338795E-01
  0.259854E+00  0.768543E+06  0.765146E+06 -0.273260E+00 -0.273363E+00  0.000000E+00  0.768016E+06  0.768016E+06  0.768016E+06 -0.182475E-01  0.405577E+06  0.405558E+06  0.251125E-01
  0.275598E+00  0.704770E+06  0.701513E+06 -0.222767E+00 -0.222851E+00  0.000000E+00  0.704265E+06  0.704265E+06  0.704265E+06 -0.167328E-01  0.371912E+06  0.371892E+06  0.236653E-01
  0.292295E+00  0.641452E+06  0.638207E+06 -0.180239E+00 -0.180307E+00  0.000000E+00  0.640949E+06  0.640949E+06  0.640949E+06 -0.152284E-01  0.338476E+06  0.338455E+06  0.231380E-01
  0.310005E+00  0.590279E+06  0.587398E+06 -0.147455E+00 -0.147510E+00  0.000000E+00  0.589832E+06  0.589832E+06  0.589832E+06 -0.140139E-01  0.311482E+06  0.311464E+06  0.188154E-01
  0.328788E+00  0.544893E+06  0.542386E+06 -0.121014E+00 -0.121060E+00  0.000000E+00  0.544505E+06  0.544505E+06  0.544505E+06 -0.129370E-01  0.287544E+06  0.287530E+06  0.150528E-01
  0.348708E+00  0.497650E+06  0.495251E+06 -0.982520E-01 -0.982892E-01  0.000000E+00  0.497278E+06  0.497278E+06  0.497278E+06 -0.118149E-01  0.262605E+06  0.262590E+06  0.139858E-01
  0.369836E+00  0.455044E+06  0.452821E+06 -0.798681E-01 -0.798984E-01  0.000000E+00  0.454699E+06  0.454699E+06  0.454699E+06 -0.108033E-01  0.240120E+06  0.240106E+06  0.122254E-01
  0.392243E+00  0.418187E+06  0.416218E+06 -0.652541E-01 -0.652787E-01  0.000000E+00  0.417882E+06  0.417882E+06  0.417882E+06 -0.992854E-02  0.220677E+06  0.220665E+06  0.100235E-01
  0.416009E+00  0.382062E+06  0.380226E+06 -0.529995E-01 -0.530195E-01  0.000000E+00  0.381777E+06  0.381777E+06  0.381777E+06 -0.907071E-02  0.201611E+06  0.201599E+06  0.893212E-02
  0.441214E+00  0.349292E+06  0.347612E+06 -0.430758E-01 -0.430921E-01  0.000000E+00  0.349032E+06  0.349032E+06  0.349032E+06 -0.829271E-02  0.184318E+06  0.184308E+06  0.768209E-02
  0.467946E+00  0.319668E+06  0.318148E+06 -0.350472E-01 -0.350605E-01  0.000000E+00  0.319433E+06  0.319433E+06  0.319433E+06 -0.758946E-02  0.168688E+06  0.168678E+06  0.653227E-02
  0.496298E+00  0.291753E+06  0.290350E+06 -0.284362E-01 -0.284470E-01  0.000000E+00  0.291535E+06  0.291535E+06  0.291535E+06 -0.692664E-02  0.153955E+06  0.153947E+06  0.570610E-02
  0.526368E+00  0.266581E+06  0.265309E+06 -0.230991E-01 -0.231078E-01  0.000000E+00  0.266384E+06  0.266384E+06  0.266384E+06 -0.632906E-02  0.140673E+06  0.140665E+06  0.486106E-02
  0.558260E+00  0.243211E+06  0.242046E+06 -0.187350E-01 -0.187421E-01  0.000000E+00  0.243030E+06  0.243030E+06  0.243030E+06 -0.577420E-02  0.128340E+06  0.128333E+06  0.420812E-02
  0.592083E+00  0.221906E+06  0.220845E+06 -0.151966E-01 -0.152024E-01  0.000000E+00  0.221741E+06  0.221741E+06  0.221741E+06 -0.526839E-02  0.117098E+06  0.117092E+06  0.360519E-02
  0.627957E+00  0.202297E+06  0.201329E+06 -0.123161E-01 -0.123208E-01  0.000000E+00  0.202147E+06  0.202147E+06  0.202147E+06 -0.480285E-02  0.106751E+06  0.106745E+06  0.310545E-02
  0.666003E+00  0.184374E+06  0.183493E+06 -0.997911E-02 -0.998288E-02  0.000000E+00  0.184238E+06  0.184238E+06  0.184238E+06 -0.437734E-02  0.972930E+05  0.972877E+05  0.266452E-02
  0.929482E+00  0.108042E+06  0.107525E+06 -0.300230E-02 -0.300343E-02  0.000000E+00  0.107962E+06  0.107962E+06  0.107962E+06 -0.256508E-02  0.570129E+05  0.570098E+05  0.111905E-02
  0.129720E+01  0.625237E+05  0.622250E+05 -0.892025E-03 -0.892363E-03  0.000000E+00  0.624774E+05  0.624774E+05  0.624774E+05 -0.148441E-02  0.329934E+05  0.329915E+05  0.464639E-03
  0.181038E+01  0.357945E+05  0.356236E+05 -0.262192E-03 -0.262291E-03  0.000000E+00  0.357680E+05  0.357680E+05  0.357680E+05 -0.849820E-03  0.188885E+05  0.188875E+05  0.191334E-03
  0.252660E+01  0.203036E+05  0.202066E+05 -0.763565E-04 -0.763854E-04  0.000000E+00  0.202885E+05  0.202885E+05  0.202885E+05 -0.482040E-03  0.107141E+05  0.107135E+05  0.784167E-04
